titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
All the Boys Love Mandy Lane ,2006,Jonathan Levine,90,Color,Horror,USA,A partir de 18 anos,750000,NA,5.6,2000,Luke Grimes,Michael Welch,Whitney Able
Half Nelson ,2006,Ryan Fleck,106,Color,Drama,USA,A partir de 18 anos,700000,2694973,7.2,0,Ryan Gosling,Tristan Mack Wilds,Jeff Lima
Wordplay ,2006,Patrick Creadon,94,Color,Documentary,USA,Livre,NA,3117666,7.4,694,Ken Burns,Bill Clinton,Bob Dole
Poultrygeist: Night of the Chicken Dead ,2006,Lloyd Kaufman,103,Color,Comedy|Horror|Musical,USA,Outros,500000,23000,6.2,0,John Karyus,Lloyd Kaufman,Kate Graham
Quinceañera ,2006,Richard Glatzer,90,Color,Drama,USA,A partir de 18 anos,400000,1689999,7.1,426,Emily Rios,Jesse Garcia,Alicia Sixtos
Old Joy ,2006,Kelly Reichardt,76,Color,Drama,USA,Outros,300000,255352,6.7,594,Daniel London,Lucy,Will Oldham
Little Big Top ,2006,Ward Roberts,83,Color,Comedy,USA,Outros,240000,NA,6.5,72,Sid Haig,Jacob Zachar,Travis Betz
The Trials of Darryl Hunt ,2006,Ricki Stern,106,Color,Crime|Documentary,USA,A partir de 13 anos,200000,1111,7.7,246,Darryl Hunt,Evelyn Jefferson,John Reeves
Facing the Giants ,2006,Alex Kendrick,111,Color,Drama|Sport,USA,Livre,100000,10174663,6.7,0,Alex Kendrick,Erin Bethea,Shannen Fields
The Naked Ape ,2006,Daniel Mellitz,NA,Color,Comedy|Drama,USA,Outros,NA,NA,4.7,2,Corbin Bernsen,Chelse Swain,Amanda MacDonald
