titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Childless ,2008,Charlie Levi,90,Color,Drama,USA,A partir de 18 anos,1000000,NA,6.1,3,Joe Mantegna,Barbara Hershey,Diane Venora
Harrison Montgomery ,2008,Daniel Davila,95,Color,Drama,USA,Outros,850000,NA,7.4,18,Martin Landau,Melora Walters,Diane Baker
Fireproof ,2008,Alex Kendrick,122,Color,Drama|Romance,USA,Livre,500000,33451479,6.5,0,Kirk Cameron,Ken Bevel,Erin Bethea
What Happens in Vegas ,2008,Tom Vaughan,101,Color,Comedy|Romance,USA,A partir de 13 anos,35000000,80276912,6.1,0,Treat Williams,Andrew Daly,Michelle Krusiec
Wendy and Lucy ,2008,Kelly Reichardt,80,Color,Drama,USA,A partir de 18 anos,200000,856942,7.1,0,John Robinson,Lucy,Will Oldham
Sunday School Musical ,2008,Rachel Goldenberg,93,Color,Drama|Musical,USA,Outros,NA,NA,2.5,777,Dustin Fitzsimons,Mark Hengst,Debra Lynn Hull
Call + Response ,2008,Justin Dillon,86,Color,Documentary|History|Music,USA,A partir de 13 anos,200000,215185,7.5,26,Matisyahu,Natasha Bedingfield,Madeleine Albright
Baghead ,2008,Jay Duplass,84,Color,Comedy|Drama|Horror|Romance,USA,A partir de 18 anos,NA,140016,6,443,Greta Gerwig,Jennifer Lafleur,Elise Muller
Good Dick ,2008,Marianna Palka,86,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,NA,15542,6.5,0,Bryce Dallas Howard,Martin Starr,Jason Ritter
Yesterday Was a Lie ,2008,James Kerwin,89,Black and White,Drama|Music|Mystery|Romance|Sci-Fi,USA,Livre,2500000,NA,5.4,83,John Newton,Chase Masterson,H.M. Wynant
