titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
I Origins ,2014,Mike Cahill,106,Color,Drama|Romance|Sci-Fi,USA,A partir de 18 anos,NA,334658,7.3,32000,Steven Yeun,Cara Seymour,Venida Evans
Hits ,2014,David Cross,96,Color,Comedy|Drama,USA,Outros,1000000,NA,5.8,903,Jason Ritter,Matt Walsh,Amy Sedaris
Doc Holliday's Revenge ,2014,David DeCoteau,84,Color,Western,USA,A partir de 13 anos,1000000,NA,3.8,54,William McNamara,Tom Berenger,Randy Jay Burrell
A Fine Step ,2014,Jonathan Meyers,111,NA,Drama,USA,Livre,1000000,NA,5.3,212,Justin Baldoni,Luke Perry,Leonor Varela
Ask Me Anything ,2014,Allison Burnett,100,Color,Drama,USA,Outros,950000,NA,6,884,Kimberly Williams-Paisley,Gia Mantegna,Cathryn de Prume
Food Chains ,2014,Sanjay Rawal,83,Color,Documentary|News,USA,Outros,913000,NA,7.1,489,Alma Martinez,Robert Kennedy Jr.,Eve Ensler
Not Cool ,2014,Shane Dawson,93,Color,Comedy,USA,Outros,600000,35688,5.1,0,Shane Dawson,Kurt Angle,Cherami Leigh
Destiny ,2014,Joseph Kosinski,NA,Color,Action|Adventure|Fantasy|Sci-Fi,USA,Outros,NA,NA,8.1,1000,Peter Dinklage,Lauren Cohan,Erick Avari
The Sisterhood of Night ,2014,Caryn Waechter,104,Color,Drama|Mystery|Thriller,USA,A partir de 13 anos,1000000,NA,6.3,523,Laura Fraser,Kara Hayward,Louis Ozawa Changchien
The Hadza: Last of the First ,2014,Bill Benenson,71,Color,Documentary,USA,Outros,650000,NA,7.4,5,Alfre Woodard,Dave Fennoy,Jane Goodall
Light from the Darkroom ,2014,Lance McDaniel,90,Color,Action|Drama|Thriller,USA,A partir de 13 anos,600000,NA,8,9,Russell Wong,Steven Michael Quezada,Lymari Nadal
Good Kill ,2014,Andrew Niccol,102,Color,Drama|Thriller,USA,A partir de 18 anos,NA,316842,6.4,0,Bruce Greenwood,Zoë Kravitz,Stafford Douglas
The Outrageous Sophie Tucker ,2014,William Gazecki,96,Color,Documentary,USA,Outros,500000,NA,7.2,16,Carol Channing,Bruce Vilanch,Tony Bennett
The Sound and the Shadow ,2014,Justin Paul Miller,90,Color,Comedy|Mystery|Thriller,USA,A partir de 18 anos,NA,NA,8.3,70,Mary Kate Wiles,Jennifer Landa,Felix Avitia
Born to Fly: Elizabeth Streb vs. Gravity ,2014,Catherine Gund,82,Color,Action|Biography|Documentary|Sport,USA,Outros,500000,21199,6.8,44,Elizabeth Streb,Sarah Callan,Laura Flanders
Rise of the Entrepreneur: The Search for a Better Way ,2014,Joe Kenemore,52,Color,Documentary,USA,Outros,450000,NA,8.2,460,Bob Proctor,Jack Canfield,Eric Worre
Love in the Time of Monsters ,2014,Matt Jackson,97,Color,Comedy|Horror,USA,Outros,500000,NA,5.4,194,Kane Hodder,Paul Elia,Alex Sanborn
Locker 13 ,2014,Bruce Dellis,95,Color,Thriller,USA,A partir de 18 anos,300000,2468,4.8,261,Tatyana Ali,Ricky Schroder,Jon Polito
Amidst the Devil's Wings ,2014,Daniel Columbie,90,Color,Action|Crime|Drama,USA,Outros,300000,NA,4.3,17,Keri Maletto,Nicholas Simmons,Barbie Castro
Horse Camp ,2014,Joel Paul Reisig,108,Color,Family,USA,Livre,250000,NA,6.6,71,Joshua Ray Bell,Dana Blackstone,Annelyse Ahmad
Give Me Shelter ,2014,Kristin Rizzo,90,Color,Documentary,USA,Outros,250000,NA,8,199,Esai Morales,Robert Davi,Elaine Hendrix
Solitude ,2014,Livingston Oden,89,Color,Comedy|Horror|Mystery|Thriller,USA,Outros,NA,NA,6.8,267,Susan Chambers,Victoria Lachelle,Ali Daniels
H. ,2014,Rania Attieh,93,Color,Drama|Sci-Fi|Thriller,USA,Outros,NA,NA,6.3,142,Paul Hickert,Robin Bartlett,Rebecca Dayan
Butterfly Girl ,2014,Cary Bell,78,Color,Documentary,USA,Outros,180000,NA,8.7,88,Abigail Evans,Stacie Evans,Emily Gorell
The Calling ,2014,Jason Stone,108,Color,Thriller,USA,A partir de 18 anos,NA,NA,5.8,0,Topher Grace,Ellen Burstyn,Christopher Heyerdahl
Perfect Cowboy ,2014,Ken Roht,109,Color,Drama,USA,Outros,200000,NA,7,65,Charla Cochran,Joe Lev,Sienna Beckman
Top Spin ,2014,Sara Newens,80,Color,Documentary,USA,Outros,150000,5858,7.1,116,Ariel Hsing,Xinhua Jiang,Michael Landers
An American in Hollywood ,2014,Sai Varadan,89,Color,Drama,USA,A partir de 18 anos,125000,NA,7.2,72,J.D. Williams,Hassan Johnson,Samantha Esteban
"Dude, Where's My Dog?! ",2014,Stephen Langford,82,Color,Family,USA,Livre,20000,NA,3.2,178,Kevin P. Farley,Gabriela Castillo,Brandon Middleton
The Past is a Grotesque Animal ,2014,Jason Miller,77,Color,Biography|Documentary|Music,USA,Outros,100000,NA,7.6,82,Jon Brion,Dottie Alexander,David Barnes
Happy Christmas ,2014,Joe Swanberg,82,Color,Comedy|Drama,USA,A partir de 18 anos,70000,30084,5.6,812,Anna Kendrick,Lena Dunham,Mark Webber
Tiger Orange ,2014,Wade Gasque,75,Color,Drama,USA,Outros,100000,NA,6.8,182,Ty Parker,Vincent Duvall,Loanne Bishop
The Signal ,2014,William Eubank,97,Color,Sci-Fi|Thriller,USA,A partir de 13 anos,4000000,NA,6.1,10000,Lin Shaye,Olivia Cooke,Beau Knapp
The Image Revolution ,2014,Patrick Meaney,81,Color,Biography|Documentary,USA,Outros,50000,NA,7.4,83,Taliesin Jaffe,Greg Aronowitz,Jeff Dowd
Dawn of the Crescent Moon ,2014,Kirk Loudon,95,Color,Drama|Sci-Fi|Thriller,USA,Outros,75000,NA,5,87,Barry Corbin,Johnny Walter,Shiree Nelson
Sabotage ,2014,David Ayer,109,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,35000000,10499968,5.7,10000,Mireille Enos,Martin Donovan,Maurice Compte
