titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
The Maid's Room ,2013,Michael Walker,98,Color,Thriller,USA,Outros,600000,NA,4.5,128,Paula Garcés,Annabella Sciorra,John Brodsky
Drinking Buddies ,2013,Joe Swanberg,90,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,NA,342936,6.1,0,Olivia Wilde,Anna Kendrick,Ti West
Oz the Great and Powerful ,2013,Sam Raimi,130,Color,Adventure|Family|Fantasy,USA,Livre,215000000,234903076,6.4,60000,Tim Holmes,Mila Kunis,James Franco
Mutual Friends ,2013,Matthew Watts,86,Color,Comedy|Romance,USA,Outros,450000,NA,6.8,31,Jennifer Lafleur,Cheyenne Jackson,Michael Stahl-David
Roadside ,2013,Eric England,81,Color,Drama|Horror|Mystery|Thriller,USA,Outros,NA,NA,4.1,61,Jack E. Curenton,Ace Marrero,Alan Pietruszewski
Blue Ruin ,2013,Jeremy Saulnier,90,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,1066167,258113,7.1,0,Devin Ratray,Eve Plumb,Amy Hargreaves
The Canyons ,2013,Paul Schrader,99,Color,Drama|Thriller,USA,A partir de 18 anos,250000,49494,3.9,0,Nolan Gerard Funk,Gus Van Sant,James Deen
UnDivided ,2013,Sam Martin,66,Color,Documentary,USA,Livre,250000,NA,7.8,53,Sam Adams,Steve Duin,Jeff Jacob
Along the Roadside ,2013,Zoran Lisinac,108,Color,Comedy|Music|Romance,USA,Outros,250000,NA,7.1,231,Matthew Emerick,Brock Baker,Sheldon Bailey
Side Effects ,2013,Steven Soderbergh,106,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,30000000,32154410,7.1,29000,Channing Tatum,David Costabile,Katie Lowes
Aroused ,2013,Deborah Anderson,66,Black and White,Documentary,USA,Outros,150000,NA,5.3,207,Lisa Ann,Jesse Jane,Kayden Kross
Cheap Thrills ,2013,E.L. Katz,88,Color,Comedy|Crime|Drama|Horror|Thriller,USA,Outros,200000,59379,6.8,0,Brighton Sharbino,Ethan Embry,Elissa Dowling
Echo Dr. ,2013,Patrick Ryan Sims,81,Color,Action|Drama|Sci-Fi|Thriller,USA,Outros,100000,NA,3.6,17,Claire Gordon-Harper,Hugh Mun,Johnathan Hurley
Bending Steel ,2013,Dave Carroll,92,Color,Documentary,USA,Outros,50000,NA,7.9,33,Chris 'Wonder' Schoeck,NA,NA
This Is Martin Bonner ,2013,Chad Hartigan,83,Color,Drama,USA,A partir de 18 anos,42000,NA,6.6,234,Jan Haley,Paul Eenhoorn,Demetrius Grosse
A True Story ,2013,Malcolm Goodwin,96,Color,Comedy,USA,Outros,45000,NA,5.5,72,Katrina Bowden,Jon Gries,Kelen Coleman
Her Cry: La Llorona Investigation ,2013,Damir Catic,89,Color,Horror,USA,Outros,60000,NA,5.4,48,Nichole Ceballos,Ron Gelner,Parker Riggs
Dry Spell ,2013,Travis Legge,90,Color,Comedy|Romance,USA,Outros,22000,NA,3.3,200,Kristen Seavey,Suzi Lorraine,Travis Legge
A Plague So Pleasant ,2013,Benjamin Roberds,76,Color,Drama|Horror|Thriller,USA,Outros,1400,NA,6.3,16,Eva Boehnke,Maxwell Moody,David Chandler
