titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Enter Nowhere ,2011,Jack Heller,90,Color,Mystery|Thriller,USA,A partir de 18 anos,500000,NA,6.6,701,Shaun Sipos,Katherine Waterston,Christopher Denham
Some Guy Who Kills People ,2011,Jack Perez,97,Color,Comedy|Crime|Drama|Horror|Mystery|Thriller,USA,A partir de 18 anos,300000,NA,6.4,0,Kevin Corrigan,Barry Bostwick,Ahmed Best
Like Crazy ,2011,Drake Doremus,90,Color,Drama|Romance,USA,A partir de 13 anos,250000,3388210,6.7,12000,Jennifer Lawrence,Charlie Bewley,Finola Hughes
Another Earth ,2011,Mike Cahill,92,Color,Drama|Romance|Sci-Fi,USA,A partir de 13 anos,100000,1316074,7,21000,Robin Lord Taylor,William Mapother,Flint Beverage
Sound of My Voice ,2011,Zal Batmanglij,85,Color,Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 18 anos,NA,405614,6.7,0,Christopher Denham,James Urbaniak,Constance Wu
Your Sister's Sister ,2011,Lynn Shelton,90,Color,Comedy|Drama,USA,A partir de 18 anos,125000,1573712,6.7,3000,Mark Duplass,Mike Birbiglia,Mel Eslyn
The FP ,2011,Brandon Trost,82,Color,Comedy,USA,A partir de 18 anos,60000,40557,5.6,0,Clifton Collins Jr.,Sean Whalen,James DeBello
Absentia ,2011,Mike Flanagan,87,Color,Drama|Horror|Mystery,USA,A partir de 18 anos,70000,NA,5.8,3000,Justin Gordon,Courtney Bell,Erin Cipolletti
Raymond Did It ,2011,Travis Legge,83,Color,Horror,USA,Outros,40000,NA,3.2,239,Elissa Dowling,Patricia Raven,Lindsay Felton
The Ridges ,2011,Brandon Landers,143,NA,Drama|Horror|Thriller,USA,Outros,17350,NA,3,33,Robbie Barnes,Alana Kaniewski,Brandon Landers
All Superheroes Must Die ,2011,Jason Trost,78,Color,Sci-Fi|Thriller,USA,Outros,20000,NA,4,835,Sean Whalen,Jason Trost,Nick Principe
Newlyweds ,2011,Edward Burns,95,Color,Comedy|Drama,USA,Outros,9000,4584,6.4,413,Kerry Bishé,Caitlin FitzGerald,Daniella Pineda
