titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Flying By ,2009,Jim Amatulli,90,Color,Drama|Family|Music,USA,A partir de 13 anos,NA,NA,4.5,38,Heather Locklear,Patricia Neal,Katie Leclerc
Life During Wartime ,2009,Todd Solondz,98,Color,Comedy|Drama,USA,A partir de 18 anos,NA,278821,6.5,0,Rich Pecci,Shirley Henderson,Charlotte Rampling
After.Life ,2009,Agnieszka Wojtowicz-Vosloo,104,Color,Drama|Horror|Mystery|Thriller,USA,A partir de 18 anos,4500000,108229,5.9,7000,Liam Neeson,Josh Charles,Chandler Canterbury
Survival of the Dead ,2009,George A. Romero,90,Color,Horror,USA,A partir de 18 anos,4000000,101055,5,0,Julian Richings,Shawn Roberts,Kathleen Munroe
Down for Life ,2009,Alan Jacobs,92,Color,Drama,USA,A partir de 18 anos,NA,NA,7.3,237,Snoop Dogg,Laz Alonso,Nicholas Gonzalez
2:13 ,2009,Charles Adelman,96,Color,Horror|Thriller,USA,Outros,3500000,NA,4.8,211,Teri Polo,Kevin Pollak,Jere Burns
Adam ,2009,Max Mayer,99,Color,Drama|Romance,USA,A partir de 13 anos,NA,2277396,7.2,0,Peter Gallagher,Terry Walters,Amy Irving
Next Day Air ,2009,Benny Boom,84,Color,Action|Comedy|Crime,USA,A partir de 18 anos,3000000,10017041,5.9,545,Omari Hardwick,Donald Faison,Mike Epps
Chain Letter ,2009,Deon Taylor,88,Color,Horror|Thriller,USA,A partir de 18 anos,5000000,143000,4.1,0,Matt Cohen,Betsy Russell,Noah Segan
The Deported ,2009,Lance Kawas,90,Color,Comedy,USA,A partir de 13 anos,3000000,NA,6.2,54,Taylor Negron,Michael Rapaport,Talia Shire
Tanner Hall ,2009,Francesca Gregorini,96,Color,Drama,USA,A partir de 18 anos,3000000,5005,5.9,448,Tom Everett Scott,Amy Sedaris,Chris Kattan
Chicago Overcoat ,2009,Brian Caunter,94,Color,Action|Adventure|Crime|Drama,USA,A partir de 18 anos,3000000,NA,6.2,229,Mike Starr,Stacy Keach,Frank Vincent
Halloween II ,2009,Rob Zombie,119,Color,Horror,USA,A partir de 18 anos,15000000,33386128,4.9,3000,Scout Taylor-Compton,Tyler Mane,Margot Kidder
Saint John of Las Vegas ,2009,Hue Rhodes,85,Color,Comedy|Drama,USA,A partir de 18 anos,3800000,100669,5.8,407,Peter Dinklage,Steve Buscemi,Romany Malco
The Missing Person ,2009,Noah Buschel,95,Color,Drama,USA,Outros,1500000,17580,6.2,195,Merritt Wever,Amy Ryan,Paul Adelstein
Forget Me Not ,2009,Tyler Oliver,103,Color,Horror|Romance|Thriller,USA,A partir de 18 anos,1300000,NA,5.2,969,Bella Thorne,Chloe Bridges,Christopher Atkins
The Lovely Bones ,2009,Peter Jackson,135,Color,Drama|Fantasy|Thriller,USA,A partir de 13 anos,65000000,43982842,6.7,16000,Michael Imperioli,AJ Michalka,Tom McCarthy
The House of the Devil ,2009,Ti West,95,Color,Horror,USA,A partir de 18 anos,900000,100659,6.4,0,Lena Dunham,Greta Gerwig,Dee Wallace
16 to Life ,2009,Becky Smith,89,Color,Comedy|Romance,USA,Outros,1000000,NA,6.3,143,Will Rothhaar,Emily Baldoni,Hallee Hirsh
Frat Party ,2009,Robert Bennett,90,Color,Comedy,USA,A partir de 18 anos,1000000,NA,2.8,297,Randy Wayne,Lauren C. Mayhew,Alicia Ziegler
ZMD: Zombies of Mass Destruction ,2009,Kevin Hamedani,89,Color,Comedy|Horror|Sci-Fi,USA,A partir de 18 anos,500000,NA,5.1,0,Russell Hodgkinson,Janette Armand,Kevin Hamedani
Steppin: The Movie ,2009,Michael Taliferro,138,Color,Comedy|Music,USA,A partir de 13 anos,1000000,NA,3.4,41,Wesley Jonathan,Sticky Fingaz,Chrystee Pharris
The Unborn ,2009,David S. Goyer,89,Color,Drama|Fantasy|Horror|Mystery|Thriller,USA,A partir de 13 anos,16000000,42638165,4.8,0,Gary Oldman,Atticus Shaffer,Rachel Brosnahan
Bled ,2009,Christopher Hutson,95,Color,Horror,USA,A partir de 18 anos,750000,NA,3.1,128,Dichen Lachman,Jennifer Lee Wiggins,Michele Morrow
B-Girl ,2009,Emily Dell,88,Color,Drama|Music|Romance,USA,A partir de 13 anos,NA,NA,4,303,Aimee Garcia,Wesley Jonathan,Drew Sidora
To Save a Life ,2009,Brian Baugh,120,Color,Drama,USA,A partir de 13 anos,1000000,3773863,7.1,0,Randy Wayne,Sean Michael Afable,D. David Morin
My Dog Tulip ,2009,Paul Fierlinger,83,Color,Animation|Drama,USA,Outros,NA,246574,6.9,675,Isabella Rossellini,Peter Gerety,Lynn Redgrave
Royal Kill ,2009,Babar Ahmed,90,Color,Action|Thriller,USA,A partir de 13 anos,350000,NA,3.2,53,Lalaine,Alexander Wraith,Darren Kendrick
Ink ,2009,Jamin Winans,107,Color,Action|Drama|Fantasy|Sci-Fi,USA,Outros,NA,NA,7,11000,Eme Ikwuakor,Marty Lindsey,Jessica Duffy
The Horse Boy ,2009,Michel Orion Scott,93,Color,Documentary,USA,Outros,160000,155984,7.4,0,Temple Grandin,Rowan Isaacson,Simon Baron-Cohen
The Last House on the Left ,2009,Dennis Iliadis,114,Color,Crime|Horror|Thriller,USA,A partir de 18 anos,15000000,32721635,6.6,0,Tony Goldwyn,Monica Potter,Martha MacIsaac
The Exploding Girl ,2009,Bradley Rust Gray,79,Color,Drama,USA,Outros,NA,24705,6.3,377,Zoe Kazan,Mark Rendall,Jordan Scovel
Breaking Upwards ,2009,Daryl Wein,88,Color,Romance,USA,Outros,15000,76382,6.2,324,Zoe Lister-Jones,Heather Burns,Ebon Moss-Bachrach
