titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
The Brass Teapot ,2012,Ramaa Mosley,101,Color,Comedy|Fantasy|Thriller,USA,A partir de 18 anos,900000,6643,6.4,0,Jack McBrayer,Michael Angarano,Alia Shawkat
"For a Good Time, Call... ",2012,Jamie Travis,88,Color,Comedy,USA,A partir de 18 anos,850000,1243961,6,0,James Wolk,Ari Graynor,Nia Vardalos
Celeste & Jesse Forever ,2012,Lee Toland Krieger,92,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,NA,3094687,6.7,0,Ari Graynor,Janel Parrish,Rob Huebel
Vessel ,2012,Clark Baker,14,Color,Horror|Sci-Fi|Short|Thriller,USA,Outros,NA,NA,6.2,14,Taylor Pigeon,Alan Pietruszewski,Whit Spurgeon
Safety Not Guaranteed ,2012,Colin Trevorrow,86,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,750000,4007792,7,31000,Mary Lynn Rajskub,Mark Duplass,Jeff Garlin
After ,2012,Ryan Smith,90,Color,Fantasy|Horror|Mystery|Thriller,USA,A partir de 13 anos,650000,NA,5.4,1000,Sandra Ellis Lafferty,Madison Lintz,Karolina Wydra
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,2012,Molly Bernstein,88,Color,Documentary,USA,Outros,500000,151389,7.1,590,David Mamet,Ricky Jay,Dick Cavett
The Other Dream Team ,2012,Marius A. Markevicius,89,Color,Documentary|Sport,USA,Outros,500000,133778,8.4,0,Tommy Sheppard,Greg Speirs,Mickey Hart
Detention of the Dead ,2012,Alex Craig Mann,87,Color,Comedy|Horror,USA,Outros,500000,1332,4.6,898,Justin Chon,Christa B. Allen,Max Adler
Girls Gone Dead ,2012,Michael Hoffman Jr.,104,Color,Comedy|Horror,USA,A partir de 18 anos,500000,NA,3.5,0,Vincent Chimato,John McGlothlin,Al Sapienza
Compliance ,2012,Craig Zobel,90,Color,Biography|Crime|Drama|Thriller,USA,A partir de 18 anos,270000,318622,6.4,0,Dreama Walker,Matt Servitto,James McCaffrey
The Frozen ,2012,Andrew Hyatt,95,Color,Horror|Thriller,USA,A partir de 13 anos,250000,NA,4.4,519,Noah Segan,Brit Morgan,Sedona James
Burn ,2012,Tom Putnam,86,Color,Documentary,USA,Outros,225000,111300,7.5,801,Brendan Doogie Milewski,Donald Austin,Craig Dougherty
Middle of Nowhere ,2012,Ava DuVernay,97,Color,Drama,USA,A partir de 18 anos,200000,78030,6.5,569,Omari Hardwick,David Oyelowo,Lorraine Toussaint
Theresa Is a Mother ,2012,C. Fraser Press,105,Color,Comedy|Drama|Music,USA,Outros,200000,NA,6.7,38,Elaine Bromka,Robert Turano,Matthew Gumley
Archaeology of a Woman ,2012,Sharon Greytak,94,Color,Drama,USA,Outros,200000,NA,8.1,66,Sally Kirkland,Alex Emanuel,Elaine Bromka
Supporting Characters ,2012,Daniel Schechter,87,Color,Comedy,USA,Outros,NA,NA,6.3,209,Lena Dunham,Kevin Corrigan,Alex Karpovsky
Hayride ,2012,Terron R. Parsons,93,Color,Crime|Drama|Horror,USA,Outros,60000,NA,3.4,284,Richard Tyson,Jeremy Sande,Corlandos Scott
"Run, Hide, Die ",2012,Collin Joseph Neal,75,Color,Horror|Thriller,USA,Outros,50000,NA,3.7,225,Julianne Gabert,Thomas Brophy,Ronee Collins
Sanctuary; Quite a Conundrum ,2012,Thomas L. Phillips,82,Color,Comedy|Horror|Thriller,USA,Outros,200000,NA,5.4,424,Julianna Pitt,Joe Coffey,John Lucas
Shanghai Calling ,2012,Daniel Hsia,100,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,NA,10443,6.3,660,Alan Ruck,Daniel Henney,Eliza Coupe
